index,smiles,name,opsin_smiles,std_original,std_opsin
53134,CN1C(=O)N(C)C(=O)C2(Cc3cc(C=O)ccc3N3CCCC32)C1=O,"spiro[2-azatricyclo[7.4.0.0^{2,6}]trideca-1(9),10,12-triene-7,5'-(1,3-dimethyl-1,3-diazacyclohexane-2,4,6-trione)]-11-carbaldehyde",,CN1C(=O)N(C)C(=O)C2(Cc3cc(C=O)ccc3N3CCCC32)C1=O,
53202,CCOc1ccc2c(c1)C1(CC1C#N)C(=O)N2C,"3'-ethoxy-7-methyl-7'-azaspiro[cyclopropane-2,9'-bicyclo[4.3.0]nona-1(6),2,4-triene]-8'-one-1-carbonitrile",,CCOc1ccc2c(c1)C1(CC1C#N)C(=O)N2C,
53279,C=C/C=C\C(=C/C)N/C(C)=C/C=C,"(2E,4Z)-N-((2E)-penta-2,4-dien-2-yl)hepta-2,4,6-trien-3-amine",C/C(=C\C=C)/N/C(=C/C)/C=C\C=C,C=CC=CC(=CC)N=C(C)CC=C,C=C/C=C\C(=C/C)N=C(C)CC=C
53377,C#C[C@@](CO)(Nc1ccc(C(F)(F)F)cc1)c1ccc(F)cc1,(2S)-2-(4-fluorophenyl)-2-((4-(trifluoromethyl)phenyl)amino)but-3-yn-1-ol,FC1=CC=C(C=C1)[C@](CO)(C#C)NC1=CC=C(C=C1)C(F)(F)F,C#C[C@@](CO)(Nc1ccc(C(F)(F)F)cc1)c1ccc(F)cc1,C#C[C@](CO)(Nc1ccc(C(F)(F)F)cc1)c1ccc(F)cc1
53752,C[C@H]1C[C@@H]2CC2CC1CS,"1-((4S,6R)-4-methylbicyclo[4.1.0]heptan-3-yl)methanethiol",C[C@@H]1C(CC2C[C@@H]2C1)CS,C[C@H]1C[C@@H]2CC2CC1CS,C[C@H]1C[C@H]2CC2CC1CS
53785,CCOP(OCC)C(CC(=O)OC1(C2CCCCC2)CC1)C(=O)OC,4-1-cyclohexylcyclopropyl 1-methyl 2-(diethoxyphosphanyl)butanedioate,,CCOP(OCC)C(CC(=O)OC1(C2CCCCC2)CC1)C(=O)OC,
54230,Cn1nc(C(C)(C)C)cc1C(=O)N1CCC2(CC1)Nc1ccccc1S(=O)(=O)N2,"1-(2',2'-dioxo-2lambda^6-thia-3,5-diazaspiro[piperidine-4,4'-bicyclo[4.4.0]deca-1(10),6,8-triene]-1-yl)-1-(3-(tert-butyl)-1-methyl-1H-pyrazol-5-yl)methanone",,Cn1nc(C(C)(C)C)cc1C(=O)N1CCC2(CC1)Nc1ccccc1S(=O)(=O)N2,
54237,CCc1ccccc1N(CC(=O)Nc1ccc(N2CCOCC2)cc1)S(=O)(=O)c1ccccc1,2-(N-2-ethylphenylbenzenesulfonamido)-N-(4-(morpholin-4-yl)phenyl)acetamide,CCN(S(=O)(=O)C1=C(C=CC=C1)C1=CC=CC=C1)CC(=O)NC1=CC=C(C=C1)N1CCOCC1,CCc1ccccc1N(CC(=O)Nc1ccc(N2CCOCC2)cc1)S(=O)(=O)c1ccccc1,CCN(CC(=O)Nc1ccc(N2CCOCC2)cc1)S(=O)(=O)c1ccccc1-c1ccccc1
54298,O=C1C[C@H](c2ccccc2F)C2(C(=O)Oc3ccccc32)[C@H](c2ccccc2F)C1,"2',6'-bis(2-fluorophenyl)spiro[7-oxabicyclo[4.3.0]nona-1,3,5-triene-9,1'-cyclohexane]-4'-one-8-one",FC1=C(C=CC=C1)C1C2(C(CC(C1)=O)C1=C(C=CC=C1)F)C(OC1=CC=CC=C12)=O,O=C1C[C@H](c2ccccc2F)C2(C(=O)Oc3ccccc32)[C@H](c2ccccc2F)C1,O=C1CC(c2ccccc2F)C2(C(=O)Oc3ccccc32)C(c2ccccc2F)C1
54331,O=C(O)COCCC1C[C@H]2C[C@H](O)[C@@H](C=CC(O)CCCCc3ccccc3)[C@@H]2C1,"2-(2-((1S,5R,6R,7S)-7-hydroxy-6-(3-hydroxy-7-phenylhept-1-en-1-yl)bicyclo[3.3.0]octan-3-yl)ethoxy)acetic acid",O[C@@H]1[C@@H]([C@@H]2CC(C[C@H]2C1)CCOCC(=O)O)C=CC(CCCCC1=CC=CC=C1)O,O=C(O)COCCC1C[C@H]2C[C@H](O)[C@@H](C=CC(O)CCCCc3ccccc3)[C@@H]2C1,O=C(O)COCCC1C[C@H]2C[C@H](O)[C@H](C=CC(O)CCCCc3ccccc3)[C@@H]2C1
54487,O=C1O[C@]2(CCCN(C(=O)Cc3ccc(F)cc3)C2)c2ccccc21,"(9R)-spiro[8-oxabicyclo[4.3.0]nona-1,3,5-triene-9,3'-(1-((3R)-piperidin-1-yl)-2-(4-fluorophenyl)ethane)]-1'-one-7-one",,O=C1O[C@]2(CCCN(C(=O)Cc3ccc(F)cc3)C2)c2ccccc21,
54560,Cc1ccc(C)n1-c1cc(C(=O)NN=Cc2ccc(C(=O)O)s2)ccc1C(=O)O,"5-(((2-(2,5-dimethyl-1H-pyrrol-1-yl)benzene-1,4-dicarboxamido)imino)methyl)thiophene-2-carboxylic acid",,Cc1ccc(C)n1-c1cc(C(=O)NN=Cc2ccc(C(=O)O)s2)ccc1C(=O)O,
54643,CCOC(=O)/C=C1/Nc2ccccc2C12CCc1c([nH]c3ccccc13)C2C(=O)OCC,"ethyl spiro[8-azatricyclo[7.4.0.0^{2,7}]trideca-1(9),2,4,6-tetraene-11,9'-bicyclo[4.3.0]nona-1,3,5-trien-8-ylidene)acetate]-10-carboxylate",,CCOC(=O)CC1=Nc2ccccc2C12CCc1c([nH]c3ccccc13)C2C(=O)OCC,
54647,CNc1cccc(C(C)=NN=C(N)N)c1,1-(3-(methylamino)phenyl)ethan-1-one hydrazone,CNC=1C=C(C=CC1)C(C)=NN,CNc1cccc(C(C)=NN=C(N)N)c1,CNc1cccc(C(C)=NN)c1
54704,ClB1n2c3c4ccccc4c2C=c2c4ccccc4c(n21)=CC1=NC(=C3)c2ccccc21,,,ClB1n2c3c4ccccc4c2C=c2c4ccccc4c(n21)=CC1=NC(=C3)c2ccccc21,
54872,CC1=C[C@H](O)[C@H]([C@@]2(C)CCCC2(C)C)CC1=O,"(4R,5S)-4-hydroxy-2-methyl-5-((1R)-1,2,2-trimethylcyclopentyl)cyclohex-2-en-1-one",O[C@@H]1C=C(C(C[C@H]1[C@@]1(C(CCC1)(C)C)C)=O)C,CC1=C[C@H](O)[C@H]([C@@]2(C)CCCC2(C)C)CC1=O,CC1=C[C@@H](O)[C@H]([C@@]2(C)CCCC2(C)C)CC1=O
54970,N#Cc1cc2ccc3cccc4ccc(c1-c1ccccc1)c2c34,,,N#Cc1cc2ccc3cccc4ccc(c1-c1ccccc1)c2c34,
55128,Ic1ccc2c(c1)c1cc3c4c(oc3c3c5ccccc5n2c13)CCC=C4,,,Ic1ccc2c(c1)c1cc3c4c(oc3c3c5ccccc5n2c13)CCC=C4,
55130,CCC1=CC2(C)C(=C1)[C@H]2NC,"(6S)-3-ethyl-5,N-dimethylbicyclo[3.1.0]hexa-1,3-dien-6-amine",C(C)C=1C=C2[C@@H](C2(C1)C)NC,CCC1=CC2(C)C(=C1)[C@H]2NC,CCC1=CC2(C)C(=C1)[C@@H]2NC
55167,C#C[C@@]1(OC(C)=O)CCC2C3CCC4=C/C(=N\OC(=O)C(C)C)CC[C@@H]4C3CC[C@@]21C,"((2R,5Z,14R,15S)-14-(ethynyl)-15-methyl-14-(acetoxy)tetracyclo[8.7.0.0^{11,15}.0^{2,7}]heptadec-6-en-5-ylidene)amino 2-methylpropanoate",CC(C(=O)O\N=C/1\CC[C@@H]2C3CC[C@@]4([C@](CCC4C3CCC2=C1)(OC(C)=O)C#C)C)C,C#C[C@@]1(OC(C)=O)CCC2C3CCC4=C/C(=N\OC(=O)C(C)C)CC[C@@H]4C3CC[C@@]21C,C#C[C@]1(OC(C)=O)CCC2C3CCC4=C/C(=N\OC(=O)C(C)C)CC[C@@H]4C3CC[C@@]21C
55274,CN1CCc2[nH]cnc2C12CCN(C(=O)Cn1c(=O)oc3ccccc31)CC2,"9-(2-(3'-methyl-3,7,9-triazaspiro[piperidine-4,2'-bicyclo[4.3.0]nona-1(6),8-diene]-1-yl)-2-oxoethyl)-7-oxa-9-azabicyclo[4.3.0]nona-1,3,5-trien-8-one",,CN1CCc2[nH]cnc2C12CCN(C(=O)Cn1c(=O)oc3ccccc31)CC2,
55417,CC(C)c1ccc(N(CC(=O)NCCCc2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1,N-(3-(4-chlorophenyl)propyl)-2-((4-(propan-2-yl)phenyl)benzenesulfonamido)acetamide,ClC1=CC=C(C=C1)CCCNC(CNS(=O)(=O)C1=C(C=CC=C1)C1=CC=C(C=C1)C(C)C)=O,CC(C)c1ccc(N(CC(=O)NCCCc2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1,CC(C)c1ccc(-c2ccccc2S(=O)(=O)NCC(=O)NCCCc2ccc(Cl)cc2)cc1
55561,c1cc2c3ccc4c5c(ccc(c6ccc7c(c1COC7)c26)c53)COOC4,,,c1cc2c3ccc4c5c(ccc(c6ccc7c(c1COC7)c26)c53)COOC4,
55608,COCOc1cc(CN2CCNC2=N[N+](=O)[O-])cnc1Cl,3-((6-chloro-5-(methoxymethoxy)pyridin-3-yl)methyl)-N-((oxido)(oxo)ammonio)imidazolidin-2-amine,ClC1=C(C=C(C=N1)CN1C(NCC1)N[N+](=O)[O-])OCOC,COCOc1cc(CN2CCN=C2N[N+](=O)[O-])cnc1Cl,COCOc1cc(CN2CCNC2N[N+](=O)[O-])cnc1Cl
55688,CC(=O)O[C@H]1CC[C@]2(C)C3C=C[C@]4(C)C5[C@H](C[C@H]4[C@@H]3CC[C@H]2C1)O[C@]1(CCC(C)CO1)[C@H]5C,"(1S,5R,7S,8R,10S,12S,13S,16S,18S)-1,5,7-trimethyl-5'-methylspiro[9-oxapentacyclo[14.4.0.0^{2,13}.0^{5,12}.0^{6,10}]icos-3-ene-8,2'-(oxane)]-18-yl acetate",C(C)(=O)O[C@@H]1C[C@@H]2CC[C@H]3[C@@H]4C[C@@H]5O[C@@]6(OCC(CC6)C)[C@H](C5[C@@]4(C=CC3[C@]2(CC1)C)C)C,CC(=O)O[C@H]1CC[C@]2(C)C3C=C[C@]4(C)C5[C@H](C[C@H]4[C@@H]3CC[C@H]2C1)O[C@]1(CCC(C)CO1)[C@H]5C,CC(=O)O[C@H]1CC[C@]2(C)C3C=C[C@@]4(C)C5[C@H](C[C@H]4[C@@H]3CC[C@H]2C1)O[C@]1(CCC(C)CO1)[C@H]5C
55936,C[C@]12CCC(O)CC1=CC(O)[C@H]1[C@@H]3CC=C[C@@]3(CN3CCCCC3)CC[C@@H]12,"(1S,2R,10R,11S,14R)-10-methyl-14-(piperidin-1-ylmethyl)tetracyclo[12.3.0.0^{2,11}.0^{5,10}]heptadeca-4,15-diene-3,7-diol",C[C@]12CCC(CC1=CC([C@H]1[C@@H]3CC=C[C@@]3(CC[C@H]21)CN2CCCCC2)O)O,C[C@]12CCC(O)CC1=CC(O)[C@H]1[C@@H]3CC=C[C@@]3(CN3CCCCC3)CC[C@@H]12,C[C@]12CCC(O)CC1=CC(O)[C@H]1[C@@H]3CC=C[C@]3(CN3CCCCC3)CC[C@@H]12
56021,CC(C)CN1CCc2[nH]cnc2C12CCN(c1cc(N)nc(N)n1)CC2,"6-(3'-(2-methylpropyl)-3,7,9-triazaspiro[piperidine-4,2'-bicyclo[4.3.0]nona-1(6),8-diene]-1-yl)pyrimidine-2,4-diamine",,CC(C)CN1CCc2[nH]cnc2C12CCN(c1cc(N)nc(N)n1)CC2,
56075,CC(COCCOCCNC(=O)CCC(=O)O)OCCOCCNC(=O)CCC(=O)O,3-((2-((2-((2-((2-((2-succinamidoethyl)oxy)ethyl)oxy)propyl)oxy)ethyl)oxy)ethyl)carbamoyl)propanoic acid,,CC(COCCOCCNC(=O)CCC(=O)O)OCCOCCNC(=O)CCC(=O)O,
56287,CC(C)N(C)S(=O)(=O)NC(CO)CO,"2-((propan-2-yl)(methyl)sulfamoylamino)propane-1,3-diol",CC(C)N(C(CO)CO)S(NC)(=O)=O,CC(C)N(C)S(=O)(=O)NC(CO)CO,CNS(=O)(=O)N(C(C)C)C(CO)CO
56373,CC(C)(CO)C(O)C1C2CCC(C(CCSCCC(CC(=O)O)c3ccccc3)[N+]2=[N-])[N+]1=[N-],"5-((2-(6-(1-hydroxy-2-(hydroxymethyl)-2-methylpropyl)-2,5-diimino-2,5-diazabicyclo[2.2.2]octan-2,5-diium-3-yl)ethyl)sulfanyl)-3-phenylpentanoic acid",OC(C(C)(C)CO)C1[N+](C2C([N+](C1CC2)=N)CCSCCC(CC(=O)O)C2=CC=CC=C2)=N,CC(C)(CO)C(O)C1C2CCC(C(CCSCCC(CC(=O)O)c3ccccc3)[N+]2=[N-])[N+]1=[N-],CC(C)(CO)C(O)C1C2CCC(C(CCSCCC(CC(=O)O)c3ccccc3)[N+]2=N)[N+]1=N
56386,COCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,,,COCCn1c(O)c2c(c1O)C1c3ccccc3C2c2ccccc21,
56458,O=C1NC(=O)C2C1C1CC2C2(CCC3(CC4CC3C3C(=O)NC(=O)C43)C2=O)C1,"spiro[4-azatricyclo[5.2.1.0^{2,6}]decane-8,1'-1',3'-dispiro[4-azatricyclo[5.2.1.0^{2,6}]decane-8,1'-cyclopentane]-2'-one-3,5-dione]-3,5-dione",,O=C1C2(CCC13CC1CC3c3c(O)[nH]c(O)c31)CC1CC2c2c(O)[nH]c(O)c21,
56621,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CS)C(=O)O,2-(2-(2-amino-3-sulfanylpropanamido)succinamido)-3-methylbutanoic acid,,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CS)C(=O)O,
56793,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)C(C)O)C(=O)NC(C(=O)O)C(C)O,2-(2-(2-(2-amino-3-hydroxybutanamido)succinamido)-4-methylpentanamido)-3-hydroxybutanoic acid,,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)C(C)O)C(=O)NC(C(=O)O)C(C)O,
56805,COc1cc(/C(N=N)=N/N)ccc1-c1ccc([C@H]2CC23CCN(C(=O)[C@H]2CCCO2)CC3)cc1,1-((1S)-1-(4-(4-((1Z)-(hydrazono)diazenylmethyl)-2-methoxyphenyl)phenyl)-6-azaspiro[2.5]octan-6-yl)-1-((2R)-oxolan-2-yl)methanone,,COc1cc(/C(N=N)=N/N)ccc1-c1ccc([C@H]2CC23CCN(C(=O)C2CCCO2)CC3)cc1,
56862,COC(=O)CC/C=C1\CCC2(C)C(CCC3C2CC[C@]2(C)C(=O)CCC32)C1,"methyl (4E)-4-((5S)-1,5-dimethyl-6-oxogonan-15-ylidene)butanoate",CC1CCC[C@@]2(C(C[C@@H]3[C@H](CC[C@@H]4CC/C(/[C@@H]34)=C\CCC(=O)OC)[C@@H]12)=O)C,COC(=O)CC/C=C1\CCC2(C)C(CCC3C2CC[C@]2(C)C(=O)CCC32)C1,COC(=O)CC/C=C1\CC[C@H]2CC[C@H]3[C@@H](CC(=O)[C@@]4(C)CCCC(C)[C@H]34)[C@H]12
56968,C[C@H]1CC[C@@H]2C3CC[C@@]4(C)C(CC[C@@H]4C(=O)c4ccc5ccccc5c4)[C@@H]3CC[C@]2(N)C1,"1-((1R,5S,6S,10R,13S,15S)-13-amino-5,15-dimethylgonan-6-yl)-1-(naphthalen-2-yl)methanone",,C[C@H]1CC[C@@H]2C3CC[C@]4(C)C(C(=O)c5ccc6ccccc6c5)CCC4[C@@H]3CC[C@]2(N)C1,
56973,COc1ccc(OC2CN([S+](=O)([O-])c3ccccc3)C2)cc1,3-((4-methoxyphenyl)oxy)-1-(phenylsulfonyl)azetidine,COC1=CC=C(C=C1)OC1CN(C1)S(=O)(=O)C1=CC=CC=C1,COc1ccc(OC2CN([S+](=O)([O-])c3ccccc3)C2)cc1,COc1ccc(OC2CN(S(=O)(=O)c3ccccc3)C2)cc1
57042,C=CC1=C2C=CC=C([NH-])[C+]2C(C)C1,"7-ethenyl-9-methylbicyclo[4.3.0]nona-2,4,6-trien-2-amine",C(=C)C1=C2C=CC=C(C2C(C1)C)N,C=CC1=C2C=CC=C([NH-])[C+]2C(C)C1,CC=C1CC(C)c2c(N)cccc21
57043,c1ccc2c(c1)Sc1ccc3c4c(ccc-2c14)Sc1ccccc1-3,,,c1ccc2c(c1)Sc1ccc3c4c(ccc-2c14)Sc1ccccc1-3,
57205,C#C[C@]12C=C(C#N)C(=O)C=C1[C@@]1(C)C=C(C#N)C(=O)C(C)(C)C1CC2,"(2R,10S)-10-(ethynyl)-2,6,6-trimethyl-5,13-dioxotricyclo[8.4.0.0^{2,7}]tetradeca-1(14),3,11-triene-4,12-dicarbonitrile",C(#C)[C@]12CCC3C(C(C(=C[C@]3(C2=CC(C(=C1)C#N)=O)C)C#N)=O)(C)C,C#C[C@]12C=C(C#N)C(=O)C=C1[C@@]1(C)C=C(C#N)C(=O)C(C)(C)C1CC2,C#C[C@]12C=C(C#N)C(=O)C=C1[C@]1(C)C=C(C#N)C(=O)C(C)(C)C1CC2
57211,Cc1[nH]nc2ccc(C(=O)N3CCC4(CC3)Cc3cnn(C(C)C)c3C(=O)N4)cc12,"9-(propan-2-yl)spiro[3,8,9-triazabicyclo[4.3.0]nona-1(6),7-diene-4,4'-1-(piperidin-1-yl)-1-(9-methyl-7,8-diazabicyclo[4.3.0]nona-1(9),2,4,6-tetraen-3-yl)methanone]-2-one",,Cc1[nH]nc2ccc(C(=O)N3CCC4(CC3)Cc3cnn(C(C)C)c3C(=O)N4)cc12,
57333,C=C[C+](CCCCC)C(=O)[O-],2-ethenylheptanoate,C(=C)C(C(=O)[O-])CCCCC,C=C[C+](CCCCC)C(=O)[O-],C=CC(CCCCC)C(=O)O
57349,C=CCC[C@@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@]12C,"(1S,2S,6S)-2-(but-3-en-1-yl)-1,3,7,7-tetramethylbicyclo[4.4.0]dec-3-ene",C(CC=C)[C@@H]1[C@]2(CCCC([C@@H]2CC=C1C)(C)C)C,C=CCC[C@@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@]12C,C=CCC[C@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@]12C
57374,CC(C)CC(NC(=O)C(N)CCC(=O)O)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)O,6-amino-2-(4-amino-4-((1-((1-hydroxy-1-oxopropan-2-yl)amino)-4-methyl-1-oxopentan-2-yl)carbamoyl)butanamido)hexanoic acid,NCCCCC(C(=O)O)NC(CCC(C(NC(C(=O)NC(C(=O)O)C)CC(C)C)=O)N)=O,CC(C)CC(NC(=O)C(N)CCC(=O)O)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)O,CC(C)CC(NC(=O)C(N)CCC(=O)NC(CCCCN)C(=O)O)C(=O)NC(C)C(=O)O
57492,CCOC(=O)C(Cc1cn(C23CC4CC(CC(C4)C2)C3)nn1)[P+]([O-])(OCC)OCC,"ethyl 3-(1-(adamantan-1-yl)-1H-1,2,3-triazol-4-yl)-2-(diethoxyphosphoryl)propanoate",C12(CC3CC(CC(C1)C3)C2)N2N=NC(=C2)CC(C(=O)OCC)P(=O)(OCC)OCC,CCOC(=O)C(Cc1cn(C23CC4CC(CC(C4)C2)C3)nn1)[P+]([O-])(OCC)OCC,CCOC(=O)C(Cc1cn(C23CC4CC(CC(C4)C2)C3)nn1)P(=O)(OCC)OCC
57633,C[C@H]1C[C@@H](O)[C@@H]2[C@]3(CCC[C@]2(C)C(=O)OC3)[C@@]12CC[C@@]1(CCOC1=O)O2,,,C[C@H]1C[C@@H](O)[C@@H]2[C@]3(CCC[C@]2(C)C(=O)OC3)[C@@]12CC[C@@]1(CCOC1=O)O2,
57671,CC(C)c1cccc(C(C)C)c1N1c2ccccc2C2=[N+]([B-]1(F)F)C(C)(C)CO2,"8-(2,6-bis(propan-2-yl)phenyl)-9,9-difluoro-11,11-dimethyl-13-oxa-8,10-diaza-9-boratricyclo[8.3.0.0^{2,7}]trideca-1(10),2,4,6-tetraen-10-ium",,CC(C)c1cccc(C(C)C)c1N1c2ccccc2C2=[N+]([B-]1(F)F)C(C)(C)CO2,
57694,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1OC(=NC)NCCCOS(C)(=O)=O,"3-((((3-hydroxy-2-((1S,6R)-3-methyl-6-(prop-1-en-2-yl)cyclohex-2-en-1-yl)-5-pentylphenyl)oxy)(methylimino)methyl)amino)propyl methanesulfonate",CS(=O)(=O)OCCCNC(=NC)OC1=C(C(=CC(=C1)CCCCC)O)[C@H]1C=C(CC[C@H]1C(=C)C)C,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1OC(=NC)NCCCOS(C)(=O)=O,C=C(C)[C@@H]1CCC(C)=C[C@@H]1c1c(O)cc(CCCCC)cc1OC(=NC)NCCCOS(C)(=O)=O
57697,COc1cc(/C=N\NS(=O)(=O)c2ccccc2)ccc1OCC(C)C,4-isobutoxy-3-methoxy-N-(phenylsulfonyl)benzaldehyde hydrazone,C(C(C)C)OC1=C(C=C(C=NNS(=O)(=O)C2=CC=CC=C2)C=C1)OC,COc1cc(/C=N\NS(=O)(=O)c2ccccc2)ccc1OCC(C)C,COc1cc(C=NNS(=O)(=O)c2ccccc2)ccc1OCC(C)C
57718,C=C1CC[C@H](O)CC1=CC=C1CCC[C@]2(C)[C@@H]([C@H](C)C=CC(C)(O)C(C)(C)O)CC[C@@H]12,"(6R)-6-((1R,6R,7R)-2-(2-((5S)-5-hydroxy-2-methylidenecyclohexylidene)ethylidene)-6-methylbicyclo[4.3.0]nonan-7-yl)-2,3-dimethylhept-4-ene-2,3-diol",O[C@H]1CCC(C(C1)=CC=C1[C@H]2CC[C@@H]([C@]2(CCC1)C)[C@@H](C=CC(C(C)(O)C)(O)C)C)=C,C=C1CC[C@H](O)CC1=CC=C1CCC[C@]2(C)[C@@H]([C@H](C)C=CC(C)(O)C(C)(C)O)CC[C@@H]12,C=C1CC[C@H](O)CC1=CC=C1CCC[C@@]2(C)[C@@H]1CC[C@@H]2[C@H](C)C=CC(C)(O)C(C)(C)O
57795,COC(=O)CC[C@@H](C)[C@H]1CC[C@@H]2C1CC[C@H]1[C@H]2[C@@H](O)C[C@@H]2C[C@H](N)CC[C@@]21C,"methyl (4R)-4-((1S,2S,6R,9R,10S,11S,13S,15R)-15-amino-11-hydroxy-1-methylgonan-6-yl)pentanoate",,COC(=O)CC[C@@H](C)[C@H]1CC[C@@H]2C1CC[C@H]1[C@H]2[C@@H](O)C[C@@H]2C[C@H](N)CC[C@@]21C,
57912,Cc1cccc2c1NC(=O)[C@@]21[C@H](C(=O)c2ccccc2)[C@]2(C(=O)Nc3ccccc32)[C@H]2CCCN21,"(3R)-7-methylspiro[indoline-3,1'-(3R)-spiro[indoline-3,1'-1-((2R,3R,4R,5R)-1-aza-2,4-dibicyclo[3.3.0]octan-3-yl)-1-phenylmethanone]-2-one]-2-one",,Cc1cccc2c1NC(=O)[C@@]21C(C(=O)c2ccccc2)[C@]2(C(=O)Nc3ccccc32)[C@H]2CCCN21,
57974,SCCc1ccc2ccc3cccc4ccc1c2c34,2-(pyren-11-yl)ethane-1-thiol,,SCCc1ccc2ccc3cccc4ccc1c2c34,
58166,COc1ccc(N2C(=O)[C@@H]3[C@@H](C2=O)C2(Cl)c4ccccc4C3(Cl)c3ccccc32)cc1,,,COc1ccc(-n2c(O)c3c(c2O)C2(Cl)c4ccccc4C3(Cl)c3ccccc32)cc1,
58197,CC1(C)c2ccccc2N(CCCCc2cccs2)C12C=Cc1cc([N+](=O)[O-])ccc1O2,"8-nitro-9',9'-dimethyl-7-(4-(thiophen-2-yl)butyl)-7-azaspiro[2-oxabicyclo[4.4.0]deca-1(6),4,7,9-tetraene-3,8'-bicyclo[4.3.0]nona-1,3,5-triene]",,CC1(C)c2ccccc2N(CCCCc2cccs2)C12C=Cc1cc([N+](=O)[O-])ccc1O2,
58365,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)O,"4-((4-amino-1-hydroxy-1,4-dioxobutan-2-yl)carbamoyl)-4-(6-amino-2-(2-aminobutanediamido)hexanamido)butanoic acid",,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)O,
58470,NC(N)=N/N=C\c1cccc(I)c1,,,N=C(N)N/N=C\c1cccc(I)c1,
58517,Cc1ccc(N(CC(=O)NCCc2ccccc2)S(=O)(=O)c2ccccc2)c(C)c1,"2-(N-2,4-dimethylphenylbenzenesulfonamido)-N-(2-phenylethyl)acetamide",,Cc1ccc(N(CC(=O)NCCc2ccccc2)S(=O)(=O)c2ccccc2)c(C)c1,
58566,O=[N+]([O-])c1cc2cc(c1O)Oc1ccc(cc1)CCc1cccc(O)c1-c1ccc(cc1O)CC2,,,O=[N+]([O-])c1cc2cc(c1O)Oc1ccc(cc1)CCc1cccc(O)c1-c1ccc(cc1O)CC2,
58787,CC(C)COC(=O)CC(=O)OCC(C)(C)C,"3-2,2-dimethylpropyl 1-2-methylpropyl propanedioate",,CC(C)COC(=O)CC(=O)OCC(C)(C)C,
58839,NCCNC[C@H]1O[C@@H]2OCCCCC3[C@@H](CO)O[C@H](C1[C@H](O)[C@H]2O)[C@H](O)[C@H]3O,"(1R,3S,5S,12S,13R,15S,16S,17R)-3-(((2-aminoethyl)amino)methyl)-15-(hydroxymethyl)-4,6,14-trioxatricyclo[9.2.2.2^{2,5}]heptadecane-12,13,16,17-tetraol",NCCNC[C@@H]1C2[C@@H]3[C@@H]([C@H](C(CCCCO[C@@H](O1)[C@H]([C@@H]2O)O)[C@H](O3)CO)O)O,NCCNC[C@H]1O[C@@H]2OCCCCC3[C@@H](CO)O[C@H](C1[C@H](O)[C@H]2O)[C@H](O)[C@H]3O,NCCNC[C@H]1O[C@@H]2OCCCCC3[C@@H](CO)O[C@H](C1[C@@H](O)[C@@H]2O)[C@H](O)[C@H]3O
58937,CCC(CC)C(=O)N1CCC2(CC1)Cc1c(c(C(=O)N3CCCC3)nn1C)CO2,"1-(1'-(7-methyl-3-oxa-7,8-diazaspiro[piperidine-4,4'-bicyclo[4.3.0]nona-1(6),8-dien-9-yl)-1-(pyrrolidin-1-yl)methanone]-1-yl)-2-ethylbutan-1-one",,CCC(CC)C(=O)N1CCC2(CC1)Cc1c(c(C(=O)N3CCCC3)nn1C)CO2,
59036,Cc1cnc2nc1NCCCCCNC(=O)c1ccc(cc1S(C)(=O)=O)-c1cnc(F)c(c1)N2,,,Cc1cnc2nc1NCCCCCNC(=O)c1ccc(cc1S(C)(=O)=O)-c1cnc(F)c(c1)N2,
59090,COCCOCC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cc(F)cc(F)c1OC[C@H]2CCN,"1-((2S)-5-(2,5-difluorophenyl)-2'-((4R,5S)-8,10-difluoro-2-oxaspiro[1-thia-3,4-diazacyclopent-4-ene-2,5'-bicyclo[4.4.0]deca-1(10),6,8-trien-4-yl)ethanamine]-3-yl)-2-((2-methoxyethyl)oxy)ethan-1-one",,COCCOCC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cc(F)cc(F)c1OC[C@H]2CCN,
59138,CCOC(=O)C(=O)OCCc1cc(Cl)ccc1OC,2-2-(5-chloro-2-methoxyphenyl)ethyl 1-ethyl ethanedioate,,CCOC(=O)C(=O)OCCc1cc(Cl)ccc1OC,
