index,smiles,name,opsin_smiles,std_original,std_opsin
94252,C[C@@H]1C[C@]2(C(=O)N3CCC(CN(C)C(=O)[C@H]4CC(=O)N(C)C4)CC3)C[C@H]12,"(3S)-1,N-dimethyl-N-((1-(((1S,3R,4R)-3-methylbicyclo[2.1.0]pentan-1-yl)carbonyl)piperidin-4-yl)methyl)-5-oxopyrrolidine-3-carboxamide",CN1C[C@H](CC1=O)C(=O)N(CC1CCN(CC1)C(=O)[C@]12C[C@H]([C@H]2C1)C)C,C[C@@H]1C[C@]2(C(=O)N3CCC(CN(C)C(=O)C4CC(=O)N(C)C4)CC3)C[C@H]12,C[C@@H]1C[C@@]2(C(=O)N3CCC(CN(C)C(=O)C4CC(=O)N(C)C4)CC3)C[C@H]12
94331,CN(CC(C)(C)NC(=O)c1cncc(N)c1)C(=O)CCc1ccsc1Cl,5-amino-N-(1-((2-(2-chlorothiophen-3-yl)propionyl)(methyl)amino)-2-methylpropan-2-yl)pyridine-3-carboxamide,NC=1C=C(C=NC1)C(=O)NC(CN(C)C(C(C)C1=C(SC=C1)Cl)=O)(C)C,CN(CC(C)(C)NC(=O)c1cncc(N)c1)C(=O)CCc1ccsc1Cl,CC(C(=O)N(C)CC(C)(C)NC(=O)c1cncc(N)c1)c1ccsc1Cl
94347,Cc1ccc(C#N)cc1C(=O)N1C[C@H]2[C@H](NC(=O)/C=C/c3ccoc3)[C@H]2C1,"(2E)-3-(furan-3-yl)-N-((1R,5S,6S)-3-((2-methyl-5-(nitrilomethyl)phenyl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)prop-2-enamide",,Cc1ccc(C#N)cc1C(=O)N1C[C@@H]2[C@H](C1)[C@H]2NC(=O)/C=C/c1ccoc1,
94379,CC1=NO[C@@H](C(=O)NC23CC(C)(C2)OC32CN(C(=O)C3(F)C(C)(C)C3(C)C)C2)C1,"(5R)-3-methyl-N-(1-methylspiro[2-oxabicyclo[2.1.1]hexane-3,3'-(1-(azetidin-1-yl)-1-(1-fluoro-2,2,3,3-tetramethylcyclopropyl)methanone)]-4-yl)-1-oxa-2-azacyclopent-2-ene-5-carboxamide",,CC1=NOC(C(=O)NC23CC(C)(C2)OC32CN(C(=O)C3(F)C(C)(C)C3(C)C)C2)C1,
94447,COC(=O)N(C)CCCC(=O)N[C@H]1C[C@](C)(NC(=O)[C@@H]2CCCS[C@H]2C)C1,"methyl ((4-((3-methyl-3-((2S,3S)-2-methyl-thian-3-ylcarbonylamino)cyclobutyl)amino)-4-oxobutyl)(methyl)amino)formate",CC1(CC(C1)NC(CCCN(C)C(=O)OC)=O)NC(=O)[C@H]1[C@@H](SCCC1)C,COC(=O)N(C)CCCC(=O)N[C@H]1C[C@](C)(NC(=O)C2CCCS[C@H]2C)C1,COC(=O)N(C)CCCC(=O)NC1CC(C)(NC(=O)C2CCCS[C@H]2C)C1
94478,Cc1[nH]nc(C(=O)N[C@H]2C[C@](C)(NC(=O)CN3[C@@H](C)CC[C@H]3C)C2)c1C,"N-(3-(((2R,5S)-2,5-dimethylpyrrolidin-1-yl)methylcarbonylamino)-3-methylcyclobutyl)-4,5-dimethyl-1H-pyrazole-3-carboxamide",C[C@H]1N([C@H](CC1)C)CC(=O)NC1(CC(C1)NC(=O)C1=NNC(=C1C)C)C,Cc1[nH]nc(C(=O)N[C@H]2C[C@](C)(NC(=O)CN3[C@H](C)CC[C@@H]3C)C2)c1C,Cc1[nH]nc(C(=O)NC2CC(C)(NC(=O)CN3[C@H](C)CC[C@@H]3C)C2)c1C
94495,C=CC[C@@H](CC)C(=O)N[C@]1(C(=O)N[C@H]2CCC2(C)C)C[C@H](O)C1,"(2R)-N-(1-(((1S)-2,2-dimethylcyclobutyl)carbamoyl)-3-hydroxycyclobutyl)-2-ethylpent-4-enamide",CC1([C@H](CC1)NC(=O)C1(CC(C1)O)NC([C@@H](CC=C)CC)=O)C,C=CCC(CC)C(=O)N[C@]1(C(=O)N[C@H]2CCC2(C)C)C[C@H](O)C1,C=CCC(CC)C(=O)NC1(C(=O)N[C@H]2CCC2(C)C)CC(O)C1
94571,Cc1cnc(C(=O)N2C[C@H]3[C@H](CNC(=O)c4cc(N)cc(O)c4)[C@H]3C2)cc1Cl,"3-amino-N-(((1R,5S,6S)-3-((4-chloro-5-methylpyridin-2-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-5-hydroxybenzene-1-carboxamide",,Cc1cnc(C(=O)N2C[C@@H]3[C@@H](CNC(=O)c4cc(N)cc(O)c4)[C@@H]3C2)cc1Cl,
94574,CO[C@H]1C[C@H](NC(=O)C(=O)N[C@H](C)Cc2ccccc2F)C[C@H]1OC,"N-((1S,3R,4S)-3,4-dimethoxycyclopentyl)-N'-((2R)-1-(2-fluorophenyl)propan-2-yl)ethanediamide",,CO[C@H]1C[C@H](NC(=O)C(=O)N[C@H](C)Cc2ccccc2F)C[C@H]1OC,
94603,Cc1cc(C(=O)N(C)CCN(C(=O)CCCC2CCOCC2)C(C)C)c(O)nn1,"3-hydroxy-6,N-dimethyl-N-(2-((propan-2-yl)(3-(oxan-4-yl)butyryl)amino)ethyl)pyridazine-4-carboxamide",OC=1N=NC(=CC1C(=O)N(CCN(C(CC(C)C1CCOCC1)=O)C(C)C)C)C,Cc1cc(C(=O)N(C)CCN(C(=O)CCCC2CCOCC2)C(C)C)c(=O)[nH]n1,Cc1cc(C(=O)N(C)CCN(C(=O)CC(C)C2CCOCC2)C(C)C)c(=O)[nH]n1
94611,CCC(C)(C)C(=O)N[C@H]1C[C@@](F)(CNC(=O)C[C@H](C)[C@@H]2CCCO2)C1,"N-(3-fluoro-3-((2S)-2-((2S)-oxolan-2-yl)propylcarbonylaminomethyl)cyclobutyl)-2,2-dimethylbutanamide",FC1(CC(C1)NC(C(CC)(C)C)=O)CNC(=O)C[C@H](C)[C@H]1OCCC1,CCC(C)(C)C(=O)N[C@H]1C[C@@](F)(CNC(=O)C[C@H](C)[C@@H]2CCCO2)C1,CCC(C)(C)C(=O)NC1CC(F)(CNC(=O)C[C@H](C)[C@@H]2CCCO2)C1
94614,Cc1ccc(/C=C/C(=O)N2CCC[C@@]23CCCN(C(=O)CS(C)(=O)=O)C3)s1,"(2E)-1-((5R)-7-(2-(methylsulfonyl)-acetyl)-1,7-diazaspiro[4.5]decan-1-yl)-3-(5-methylthiophen-2-yl)prop-2-en-1-one",CS(=O)(=O)CC(=O)N1C[C@@]2(CCCN2C(\C=C\C=2SC(=CC2)C)=O)CCC1,Cc1ccc(/C=C/C(=O)N2CCC[C@@]23CCCN(C(=O)CS(C)(=O)=O)C3)s1,Cc1ccc(/C=C/C(=O)N2CCC[C@]23CCCN(C(=O)CS(C)(=O)=O)C3)s1
94647,O=C(CC[C@H]1CCC(=O)N1)NC[C@@H](O)CNC(=O)c1ccc(O)c(Br)c1,N-((2R)-3-(3-bromo-4-hydroxyphenylcarbonylamino)-2-hydroxypropyl)-3-((2S)-5-oxopyrrolidin-2-yl)propanamide,BrC=1C=C(C=CC1O)C(=O)NC[C@@H](CNC(CC[C@H]1NC(CC1)=O)=O)O,O=C(CC[C@H]1CCC(=O)N1)NC[C@@H](O)CNC(=O)c1ccc(O)c(Br)c1,O=C(CC[C@@H]1CCC(=O)N1)NC[C@@H](O)CNC(=O)c1ccc(O)c(Br)c1
94652,C=CCC1(C(=O)NC[C@@H]2CCC[C@@H]3CN(C(=O)[C@H]4C[C@H]5[C@@H](C4)C5(C)C)C[C@@H]32)CC1,"N-(((1R,2R,6S)-8-(((1R,3S,5S)-6,6-dimethylbicyclo[3.1.0]hexan-3-yl)carbonyl)-8-azabicyclo[4.3.0]nonan-2-yl)methyl)-1-(prop-2-en-1-yl)cyclopropanecarboxamide",,C=CCC1(C(=O)NC[C@@H]2CCC[C@@H]3CN(C(=O)C4C[C@@H]5[C@H](C4)C5(C)C)C[C@@H]32)CC1,
94712,O=C(N[C@]1(c2ccccc2)C[C@@H](NC(=O)C2CC(F)C2)C1)c1cnc(C2CC2)o1,2-cyclopropyl-N-(3-(3-fluorocyclobutylcarbonylamino)-1-phenylcyclobutyl)oxazole-5-carboxamide,C1(CC1)C=1OC(=CN1)C(=O)NC1(CC(C1)NC(=O)C1CC(C1)F)C1=CC=CC=C1,O=C(N[C@]1(c2ccccc2)C[C@@H](NC(=O)C2CC(F)C2)C1)c1cnc(C2CC2)o1,O=C(NC1(c2ccccc2)CC(NC(=O)C2CC(F)C2)C1)c1cnc(C2CC2)o1
94732,C[C@H](CNC(=O)c1ncncc1Cl)N(C)C(=O)CCOCC(F)(F)F,"5-chloro-N-((2R)-2-((2-((2,2,2-trifluoroethyl)oxy)propionyl)(methyl)amino)propyl)pyrimidine-4-carboxamide",ClC=1C(=NC=NC1)C(=O)NC[C@@H](C)N(C)C(C(C)OCC(F)(F)F)=O,C[C@H](CNC(=O)c1ncncc1Cl)N(C)C(=O)CCOCC(F)(F)F,CC(OCC(F)(F)F)C(=O)N(C)[C@H](C)CNC(=O)c1ncncc1Cl
94779,CC(C)/C=C/C(=O)N[C@H]1C[C@H]2COC[C@@H](C1)N2C(=O)c1ccc2n[nH]cc2n1,"(2E)-4-methyl-N-((1R,5S,7S)-9-((2,7,8-triazabicyclo[4.3.0]nona-1(9),2,4,6-tetraen-3-yl)carbonyl)-3-oxa-9-azabicyclo[3.3.1]nonan-7-yl)pent-2-enamide",,CC(C)/C=C/C(=O)N[C@H]1C[C@H]2COC[C@@H](C1)N2C(=O)c1ccc2[nH]ncc2n1,
94815,O=C(NC[C@]1(F)CCCN(C(=O)C2CC(CCO)C2)C1)[C@@H]1[C@H]2COC[C@H]21,"(1R,5S,6R)-N-(((3R)-3-fluoro-1-((3-(2-hydroxyethyl)cyclobutyl)carbonyl)piperidin-3-yl)methyl)-3-oxabicyclo[3.1.0]hexane-6-carboxamide",,O=C(NC[C@]1(F)CCCN(C(=O)C2CC(CCO)C2)C1)C1[C@H]2COC[C@@H]12,
94825,CC(=O)OCCC(=O)NC[C@H]1CN(C(=O)[C@]23C[C@@H](C)[C@H]2C3)C2(CCOCC2)C1,"3-((((3S)-1-(((1S,3R,4R)-3-methylbicyclo[2.1.0]pentan-1-yl)carbonyl)-8-oxa-1-azaspiro[4.5]decan-3-yl)methyl)amino)-3-oxopropyl acetate",C(C)(=O)OCCC(=O)NC[C@H]1CN(C2(C1)CCOCC2)C(=O)[C@]21C[C@H]([C@H]1C2)C,CC(=O)OCCC(=O)NC[C@H]1CN(C(=O)[C@]23C[C@@H](C)[C@H]2C3)C2(CCOCC2)C1,CC(=O)OCCC(=O)NC[C@H]1CN(C(=O)[C@@]23C[C@@H](C)[C@H]2C3)C2(CCOCC2)C1
94893,O=C1CC[C@@H](C(=O)NC[C@H]2C[C@](F)(CNC(=O)C[C@H](O)c3ccccc3)C2)CN1,(3R)-N-((3-fluoro-3-((2S)-2-hydroxy-2-phenylethylcarbonylaminomethyl)cyclobutyl)methyl)-6-oxopiperidine-3-carboxamide,FC1(CC(C1)CNC(=O)[C@H]1CNC(CC1)=O)CNC(=O)C[C@@H](C1=CC=CC=C1)O,O=C1CCC(C(=O)NC[C@H]2C[C@](F)(CNC(=O)C[C@H](O)c3ccccc3)C2)CN1,O=C1CCC(C(=O)NCC2CC(F)(CNC(=O)C[C@H](O)c3ccccc3)C2)CN1
94926,C=CCCCCCCCC(=O)N[C@H]1C[C@@](F)(CNC(=O)[C@H]2CCN(C)C2)C1,N-(3-fluoro-3-((3S)-1-methylpyrrolidin-3-ylcarbonylaminomethyl)cyclobutyl)dec-9-enamide,FC1(CC(C1)NC(CCCCCCCC=C)=O)CNC(=O)[C@@H]1CN(CC1)C,C=CCCCCCCCC(=O)N[C@H]1C[C@@](F)(CNC(=O)C2CCN(C)C2)C1,C=CCCCCCCCC(=O)NC1CC(F)(CNC(=O)C2CCN(C)C2)C1
94937,Cc1[nH]c2ccc(F)cc2c1C(=O)NCC(C)(C)NC(=O)[C@H](F)C1(O)CCCC1,"3-fluoro-N-(2-((1R)-fluoro(1-hydroxycyclopentyl)methylcarbonylamino)-2-methylpropyl)-8-methyl-7-azabicyclo[4.3.0]nona-1(6),2,4,8-tetraene-9-carboxamide",,Cc1[nH]c2ccc(F)cc2c1C(=O)NCC(C)(C)NC(=O)C(F)C1(O)CCCC1,
94996,C[C@]1(NC(=O)c2cc(Cl)no2)C[C@H](NC(=O)c2ccsc2Br)C1,N-(3-(2-bromothiophen-3-ylcarbonylamino)-1-methylcyclobutyl)-3-chloroisoxazole-5-carboxamide,BrC=1SC=CC1C(=O)NC1CC(C1)(C)NC(=O)C1=CC(=NO1)Cl,C[C@]1(NC(=O)c2cc(Cl)no2)C[C@H](NC(=O)c2ccsc2Br)C1,CC1(NC(=O)c2cc(Cl)no2)CC(NC(=O)c2ccsc2Br)C1
95006,CN(C[C@H]1[C@@H]2CN(C(=O)c3cc(C4CC4)no3)C[C@H]12)C(=O)C1=C(Cl)CCOC1,"4-chloro-N-(((1R,5S,6S)-3-((3-cyclopropylisoxazol-5-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-N-methyl-1-oxacyclohex-3-ene-3-carboxamide",,CN(C[C@@H]1[C@H]2CN(C(=O)c3cc(C4CC4)no3)C[C@@H]12)C(=O)C1=C(Cl)CCOC1,
95013,CC=CCC(=O)N[C@@H]1CCN(C(=O)c2cn(Cc3cccnc3)nn2)C[C@H]1C,"N-((3R,4R)-3-methyl-1-((1-((pyridin-3-yl)carbonyl)-1H-1,2,3-triazol-4-yl)methyl)piperidin-4-yl)pent-3-enamide",C[C@@H]1CN(CC[C@H]1NC(CC=CC)=O)CC=1N=NN(C1)C(=O)C=1C=NC=CC1,CC=CCC(=O)N[C@@H]1CCN(C(=O)c2cn(Cc3cccnc3)nn2)C[C@H]1C,CC=CCC(=O)N[C@@H]1CCN(Cc2cn(C(=O)c3cccnc3)nn2)C[C@H]1C
95039,CON1C[C@@H](C(=O)N[C@H]2C[C@](C)(NC(=O)Cn3cc(CO)nn3)C2)CC1=O,"(3S)-N-(3-((4-(hydroxymethyl)-1H-1,2,3-triazol-1-yl)methylcarbonylamino)-3-methylcyclobutyl)-1-methoxy-5-oxopyrrolidine-3-carboxamide",OCC=1N=NN(C1)CC(=O)NC1(CC(C1)NC(=O)[C@@H]1CN(C(C1)=O)OC)C,CON1CC(C(=O)N[C@H]2C[C@](C)(NC(=O)Cn3cc(CO)nn3)C2)CC1=O,CON1CC(C(=O)NC2CC(C)(NC(=O)Cn3cc(CO)nn3)C2)CC1=O
95083,C[C@@H]1C[C@]2(C(=O)N[C@](C)(CO)CNC(=O)CCOc3c(F)cccc3Cl)C[C@H]12,"(1S,3R,4R)-N-((2S)-2-(2-((2-chloro-6-fluorophenyl)oxy)ethylcarbonylaminomethyl)-1-hydroxypropan-2-yl)-3-methylbicyclo[2.1.0]pentane-1-carboxamide",ClC1=C(C(=CC=C1)F)OCCC(=O)NC[C@](CO)(C)NC(=O)[C@]12C[C@H]([C@H]2C1)C,C[C@@H]1C[C@]2(C(=O)N[C@](C)(CO)CNC(=O)CCOc3c(F)cccc3Cl)C[C@H]12,C[C@@H]1C[C@@]2(C(=O)N[C@](C)(CO)CNC(=O)CCOc3c(F)cccc3Cl)C[C@H]12
95085,CC#CC[C@H](NC(=O)[C@H](F)c1ccccc1)C(=O)NCCNC(N)=O,(2S)-N-(2-(carbamoylamino)ethyl)-2-((1R)-fluoro(phenyl)methylcarbonylamino)hex-4-ynamide,,CC#CCC(NC(=O)C(F)c1ccccc1)C(=O)NCCNC(N)=O,
95087,Cc1c(Br)ccc(F)c1C(=O)N1C[C@H]2[C@H](CN(C)C(=O)C[C@H]3C=CCC3)[C@H]2C1,"N-(((1R,5S,6S)-3-((3-bromo-6-fluoro-2-methylphenyl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-2-((1S)-cyclopent-2-en-1-yl)-N-methylacetamide",,Cc1c(Br)ccc(F)c1C(=O)N1C[C@@H]2[C@@H](CN(C)C(=O)C[C@H]3C=CCC3)[C@@H]2C1,
95195,CC[C@H](CNC(=O)c1cnn(CCF)c1)NC(=O)[C@@H]1C[C@@H]2C[C@@H]2C1,"N-((2R)-2-((1R,3R,5S)-bicyclo[3.1.0]hexan-3-ylcarbonylamino)butyl)-1-(2-fluoroethyl)-1H-pyrazole-4-carboxamide",,CC[C@H](CNC(=O)c1cnn(CCF)c1)NC(=O)C1C[C@@H]2C[C@@H]2C1,
95296,CC(C)(C)/C=C/CC(=O)N1CC(C)(NC(=O)[C@H]2C[C@H]3C[C@@H](O)C[C@H](C3)C2)C1,"(1R,3S,5S,7R)-N-(1-((3E)-5,5-dimethyl-1-oxohex-3-en-1-yl)-3-methyl-azetidin-3-yl)-7-hydroxybicyclo[3.3.1]nonane-3-carboxamide",,CC(C)(C)/C=C/CC(=O)N1CC(C)(NC(=O)C2C[C@@H]3C[C@H](O)C[C@H](C2)C3)C1,
95322,CN1C(=O)[C@H](F)C[C@H]1C(=O)N1C[C@H]2[C@H](NC(=O)c3cnc(NC4CC4)s3)[C@H]2C1,"2-(cyclopropylamino)-N-((1R,5S,6S)-3-(((2S,4R)-4-fluoro-1-methyl-5-oxopyrrolidin-2-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)thiazole-5-carboxamide",,CN1C(=O)C(F)CC1C(=O)N1C[C@@H]2[C@H](C1)[C@H]2NC(=O)c1cnc(NC2CC2)s1,
95343,COc1cc(OC)c(CN(C)c2ccnc(NC[C@H]3[C@@H]4COC[C@H]34)n2)c(OC)c1,"N'-methyl-N-(((1R,5S,6S)-3-oxabicyclo[3.1.0]hexan-6-yl)methyl)-N'-((2,4,6-trimethoxyphenyl)methyl)pyrimidine-2,4-diamine",,COc1cc(OC)c(CN(C)c2ccnc(NC[C@@H]3[C@H]4COC[C@@H]34)n2)c(OC)c1,
95345,COc1c[nH]nc1C(=O)N[C@]1(C)C[C@@H](NC(=O)c2ccc(C)o2)C1,4-methoxy-N-(1-methyl-3-(5-methylfuran-2-ylcarbonylamino)cyclobutyl)-1H-pyrazole-3-carboxamide,COC=1C(=NNC1)C(=O)NC1(CC(C1)NC(=O)C=1OC(=CC1)C)C,COc1c[nH]nc1C(=O)N[C@]1(C)C[C@@H](NC(=O)c2ccc(C)o2)C1,COc1c[nH]nc1C(=O)NC1(C)CC(NC(=O)c2ccc(C)o2)C1
95355,Cc1cc(N(C)C)ccc1C(=O)N(C)[C@H](C)CN(C)C(=O)C[C@@H](C)N(C)C,"4-(dimethylamino)-N-((2R)-1-(((2R)-2-(dimethylamino)butyryl)(methyl)amino)propan-2-yl)-2,N-dimethylbenzene-1-carboxamide",CN(C1=CC(=C(C=C1)C(=O)N(C)[C@@H](CN(C)C([C@@H](CC)N(C)C)=O)C)C)C,Cc1cc(N(C)C)ccc1C(=O)N(C)[C@H](C)CN(C)C(=O)C[C@@H](C)N(C)C,CCC(C(=O)N(C)C[C@@H](C)N(C)C(=O)c1ccc(N(C)C)cc1C)N(C)C
95414,O=C(NC[C@H](O)c1ccccc1)[C@@H]1[C@H]2CN(C(=O)[C@H]3C[C@H]3Cl)C[C@H]21,"(1R,5S,6R)-3-(((1R,2R)-2-chlorocyclopropyl)carbonyl)-N-((2R)-2-hydroxy-2-phenylethyl)-3-azabicyclo[3.1.0]hexane-6-carboxamide",,O=C(NC[C@H](O)c1ccccc1)C1[C@H]2CN(C(=O)C3C[C@H]3Cl)C[C@@H]12,
95433,COc1ccc([C@@H](C)C(=O)N(C)CCCNC(=O)CCCC2CC2)cc1F,4-cyclopropyl-N-(3-(((1R)-1-(3-fluoro-4-methoxyphenyl)propionyl)(methyl)amino)propyl)butanamide,,COc1ccc(C(C)C(=O)N(C)CCCNC(=O)CCCC2CC2)cc1F,
95462,Cc1n[nH]c(C)c1CCC(=O)N1[C@H]2CC[C@@H]1C[C@@H](CNC(=O)c1cnsn1)C2,"N-(((1R,3S,5S)-8-(3-(3,5-dimethyl-1H-pyrazol-4-yl)-propionyl)-8-azabicyclo[3.2.1]octan-3-yl)methyl)-1-thia-2,5-diazacyclopenta-2,4-diene-3-carboxamide",,Cc1n[nH]c(C)c1CCC(=O)N1[C@@H]2CC[C@H]1C[C@H](CNC(=O)c1cnsn1)C2,
95497,O=C(N[C@H]1[C@@H]2CN(C(=O)[C@@H]3CC4(CCO3)CC4)C[C@@H]21)c1cc[nH]n1,"N-((1R,5S,6S)-3-(((5S)-6-oxaspiro[2.5]octan-5-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)-1H-pyrazole-3-carboxamide",,O=C(N[C@H]1[C@@H]2CN(C(=O)C3CC4(CCO3)CC4)C[C@@H]21)c1cc[nH]n1,
95629,Cc1nc(C(=O)NCCN(C[C@@H](C)O)C(=O)CCn2cccn2)cn1C,"N-(2-(((2R)-2-hydroxypropyl)(2-(1H-pyrazol-1-yl)propionyl)amino)ethyl)-1,2-dimethyl-1H-imidazole-4-carboxamide",O[C@@H](CN(CCNC(=O)C=1N=C(N(C1)C)C)C(C(C)N1N=CC=C1)=O)C,Cc1nc(C(=O)NCCN(C[C@@H](C)O)C(=O)CCn2cccn2)cn1C,Cc1nc(C(=O)NCCN(C[C@@H](C)O)C(=O)C(C)n2cccn2)cn1C
95634,CC1(C(=O)N[C@H]2C[C@](C)(NC(=O)c3cnc([C@H]4CCCO4)s3)C2)COC1,N-(1-methyl-3-(3-methyl-1-oxacyclobutan-3-ylcarbonylamino)cyclobutyl)-2-((2R)-oxolan-2-yl)thiazole-5-carboxamide,CC1(CC(C1)NC(=O)C1(COC1)C)NC(=O)C1=CN=C(S1)[C@@H]1OCCC1,CC1(C(=O)N[C@H]2C[C@](C)(NC(=O)c3cnc([C@H]4CCCO4)s3)C2)COC1,CC1(NC(=O)c2cnc([C@H]3CCCO3)s2)CC(NC(=O)C2(C)COC2)C1
95647,O[C@@H]1C[C@H]2CN(c3nc(NC[C@@H]4C[C@H]5[C@@H](C4)C5(F)F)c4ncsc4n3)CCN2C1,"(6S,8R)-4-(2-((((1R,3R,5S)-6,6-difluorobicyclo[3.1.0]hexan-3-yl)methyl)amino)-7-thia-3,5,9-triazabicyclo[4.3.0]nona-1,3,5,8-tetraen-4-yl)-1,4-diazabicyclo[4.3.0]nonan-8-ol",,O[C@@H]1C[C@H]2CN(c3nc(NC[C@H]4C[C@@H]5[C@H](C4)C5(F)F)c4ncsc4n3)CCN2C1,
95663,O=C(N[C@H]1C[C@@H]2CN(C(=O)C=Cc3ccsc3)C[C@@H]2C1)c1snnc1C1CC1,"4-cyclopropyl-N-((1R,5S,7S)-3-(1-oxo-3-(thiophen-3-yl)prop-2-en-1-yl)-3-azabicyclo[3.3.0]octan-7-yl)-1-thia-2,3-diazacyclopenta-2,4-diene-5-carboxamide",,O=C(N[C@H]1C[C@@H]2CN(C(=O)C=Cc3ccsc3)C[C@@H]2C1)c1snnc1C1CC1,
95699,C[C@H](CNC(=O)c1ccc2c(c1)OC(C)(C)OC2)NC(=O)[C@H]1CC[C@H]2C[C@H]2CC1,"N-((2R)-2-((1R,4S,7S)-bicyclo[5.1.0]octan-4-ylcarbonylamino)propyl)-3,3-dimethyl-2,4-dioxabicyclo[4.4.0]deca-1(6),7,9-triene-9-carboxamide",,C[C@H](CNC(=O)c1ccc2c(c1)OC(C)(C)OC2)NC(=O)C1CC[C@@H]2C[C@@H]2CC1,
95708,CCNc1cccnc1C(=O)NC[C@]1(F)C[C@@H](NC(=O)C[C@H]2CCC[C@H]2C)C1,"3-(ethylamino)-N-((1-fluoro-3-(((1R,2R)-2-methylcyclopentyl)methylcarbonylamino)cyclobutyl)methyl)pyridine-2-carboxamide",C(C)NC=1C(=NC=CC1)C(=O)NCC1(CC(C1)NC(=O)C[C@@H]1[C@@H](CCC1)C)F,CCNc1cccnc1C(=O)NC[C@]1(F)C[C@@H](NC(=O)C[C@H]2CCC[C@H]2C)C1,CCNc1cccnc1C(=O)NCC1(F)CC(NC(=O)C[C@H]2CCC[C@H]2C)C1
95714,CCC(CC)(CC)CNC(=O)[C@@H]1[C@H]2CN(C(=O)c3cc[nH]c3C3CC3)C[C@H]21,"(1R,5S,6R)-3-((2-cyclopropyl-1H-pyrrol-3-yl)carbonyl)-N-(2,2-diethylbutyl)-3-azabicyclo[3.1.0]hexane-6-carboxamide",,CCC(CC)(CC)CNC(=O)C1[C@H]2CN(C(=O)c3cc[nH]c3C3CC3)C[C@@H]12,
95742,CN(C(=O)[C@@H]1C[C@@H]2C[C@@H]2C1)[C@@H](CNC(=O)C[C@H]1CCCCO1)C1CC1,"(1R,3R,5S)-N-((1R)-1-cyclopropyl-2-(((2R)-oxan-2-yl)methylcarbonylamino)ethyl)-N-methylbicyclo[3.1.0]hexane-3-carboxamide",,CN(C(=O)C1C[C@@H]2C[C@@H]2C1)[C@@H](CNC(=O)C[C@H]1CCCCO1)C1CC1,
95761,CC(=O)NCC(=O)NCC(=O)N(C)C[C@H](O)CN(C)C(=O)[C@@H]1[C@@H](C)[C@H]1C,"N-(2-((2-(((2R)-3-(((1R,2R,3S)-2,3-dimethylcyclopropylcarbonyl)(methyl)amino)-2-hydroxypropyl)(methyl)amino)-2-oxoethyl)amino)-2-oxoethyl)acetamide",,CC(=O)NCC(=O)NCC(=O)N(C)C[C@H](O)CN(C)C(=O)C1[C@@H](C)[C@H]1C,
95815,Cc1cc(C(=O)N[C@@H]2CC23CCC(NC(=O)[C@@H]2[C@H]4CCC[C@H]42)CC3)nc(C)n1,"N-((1R)-6-((1R,5S,6R)-bicyclo[3.1.0]hexan-6-ylcarbonylamino)spiro[2.5]octan-1-yl)-2,6-dimethylpyrimidine-4-carboxamide",,Cc1cc(C(=O)N[C@@H]2CC23CCC(NC(=O)C2[C@H]4CCC[C@@H]24)CC3)nc(C)n1,
95847,C=C[C@@H](C1CC1)N(C)C(=O)c1coc(CNC(=O)[C@@H]2CC(C(C)C)=NO2)c1,(5S)-N-((4-(((1R)-1-cyclopropylprop-2-en-1-yl)(methyl)carbamoyl)furan-2-yl)methyl)-3-(propan-2-yl)-1-oxa-2-azacyclopent-2-ene-5-carboxamide,C1(CC1)[C@@H](C=C)N(C(=O)C=1C=C(OC1)CNC(=O)[C@@H]1CC(=NO1)C(C)C)C,C=C[C@@H](C1CC1)N(C)C(=O)c1coc(CNC(=O)C2CC(C(C)C)=NO2)c1,C=C[C@H](C1CC1)N(C)C(=O)c1coc(CNC(=O)C2CC(C(C)C)=NO2)c1
95851,CCS[C@@H](C)C(=O)N[C@@H]1C[C@H]2[C@@H](C1)[C@@H]2NC(=O)c1cc(C)cc(C)c1C,"(2S)-2-(ethylsulfanyl)-N-((1R,3R,5S,6R)-6-(2,3,5-trimethylphenylcarbonylamino)bicyclo[3.1.0]hexan-3-yl)propanamide",,CCSC(C)C(=O)N[C@H]1C[C@@H]2[C@H](C1)[C@H]2NC(=O)c1cc(C)cc(C)c1C,
95865,CCC[C@@H](NC(C)=O)C(=O)N(C)C[C@H](O)CN(C)C(=O)CCc1ccc(O)cc1,(2R)-N-((2R)-2-hydroxy-3-((2-(4-hydroxyphenyl)propionyl)(methyl)amino)propyl)-N-methyl-2-methylcarbonylaminopentanamide,O[C@@H](CN(C([C@@H](CCC)NC(=O)C)=O)C)CN(C)C(C(C)C1=CC=C(C=C1)O)=O,CCCC(NC(C)=O)C(=O)N(C)C[C@H](O)CN(C)C(=O)CCc1ccc(O)cc1,CCCC(NC(C)=O)C(=O)N(C)C[C@H](O)CN(C)C(=O)C(C)c1ccc(O)cc1
